COMID,totco2g_m2_day_fill
24423715,14.86429888
24423717,21.72302575
24423719,22.2075816
24423721,11.00611947
24423723,6.898190464
24423725,4.202158792
24423727,10.41217874
24423729,13.43543054
24423731,2.753006802
24423733,198.7079375
24423735,49.65797509
24423737,5.097694799
24423739,17.4614297
24423741,75.80385956
24423743,13.00974618
24423745,6.009227479
24423747,9.574699539
24423749,29.50499662
24423751,25.57239939
24423753,6.560858418
24423755,13.41817219
24423757,16.28522392
24423759,78.55392921
24423761,6.526818118
24423763,142.9598853
24423765,75.04679127
24423767,23.60825163
24423769,16.05081269
24423771,12.59222103
24423773,5.244239804
24423775,14.73442195
24423777,20.15489399
24423779,14.18006799
24423781,12.2997567
24423783,11.58053324
24423785,6.540745645
24423787,13.91477799
24423789,18.43210943
24423791,15.56090676
24423793,22.06150921
24423795,21.69592336
24423797,18.58873896
24423799,8.056344297
24423801,8.002205914
24423803,38.88751803
24423805,17.67483147
24423807,10.51120699
24423809,26.87842695
24423811,10.13065732
24423813,9.866006112
24423815,32.45688187
24423817,11.57964334
24423819,6.541374746
24423821,11.75279808
24423823,11.86172833
24423825,14.37707332
24423827,29.89898057
24423829,25.0413988
24423831,15.88001281
24423833,20.96797728
24423835,11.41840204
24423837,7.484302243
24423839,22.83801567
24423841,58.66134738
24423843,7.817618211
24423845,20.09052541
24423847,12.82827424
24423849,37.88370942
24423851,11.84865038
24423853,15.52866647
24423855,67.63745702
24423857,9.385116754
24423859,14.93858775
24423861,14.42692338
24423863,20.85077968
24423865,3.885633601
24423867,26.75697584
24423869,14.91338735
24423871,24.59971016
24423873,11.75613749
24423875,35.26350632
24423877,5.338272606
24423879,7.177559688
24423881,8.073264249
24423883,8.946504718
24423885,15.1058013
24423887,22.99289417
24423889,20.24721465
24423891,46.16494855
24423893,16.58666647
24423895,160.4345365
24423897,82.05437555
24423899,16.95557904
24423901,22.07568114
24423903,5.333233574
24423905,4.943675523
24423907,16.49532945
24423909,16.78186682
24423911,16.76207583
24423913,91.27012959
24423915,8.355820934
24423917,28.29552421
24423919,13.35239532
24423921,15.05431077
24423923,51.38661355
24423925,3.784148605
24423927,12.16556111
24423929,12.16754875
24423931,48.09870754
24423933,3.905716766
24423937,10.66033943
24423939,7.843243481
24423941,10.98146894
24423943,7.848039106
24423945,11.04601772
24423947,6.676708499
24423949,18.586883
24423953,10.55723535
24423957,14.06272104
24423959,9.307203129
24423961,13.65139583
24423963,12.25508413
24423965,4.395523045
24423967,134.3428345
24423969,18.94498672
24423971,190.7812464
24423973,15.68439686
24423977,26.29817079
24423979,17.38965607
24423981,9.40596905
24423983,4.783840002
24423985,8.990638152
24423987,9.74744606
24423989,130.6172943
24423991,5.443639005
24423993,7.175896457
24423995,12.44186635
24423997,14.93626455
24423999,3.784337065
24424001,8.389194816
24424003,21.61063079
24424005,1.838003304
24424007,7.55573757
24424009,17.49427664
24424011,16.87648009
24424013,49.77447314
24424015,10.39366261
24424017,4.118861489
24424019,16.09276722
24424021,4.015779608
24424023,12.85719294
24424025,13.39116308
24424027,341.9821472
24424033,5.013425228
24424035,5.606060347
24424037,12.32825657
24424039,21.11406326
24424041,10.24796729
24424045,36.2124176
24424047,8.414085386
24424049,14.58513578
24424051,0.545306175
24424053,5.804602415
24424055,17.22811169
24424057,0.647608237
24424059,9.840995777
24424061,11.58315231
24424063,10.49563307
24424065,12.40754495
24424067,10.00884435
24424069,6.61577098
24424071,0.730778185
24424073,13.20814759
24424075,18.36532974
24424077,12.61968641
24424079,13.26956315
24424081,25.84600155
24424083,113.8536136
24424085,30.92754034
24424087,11.61896555
24424089,8.8904198
24424091,9.306974525
24424093,12.85982655
24424095,9.248636162
24424097,5.941575683
24424099,15.06412201
24424101,192.4020996
24424103,7.112670246
24424105,149.2268066
24424107,16.10548699
24424109,10.27738695
24424111,3.205719836
24424113,9.525483108
24424115,7.716037084
24424117,4.880456368
24424119,1.298688054
24424121,44.28611635
24424123,4.738907781
24424125,66.93221886
24424127,17.03847679
24424129,7.435778537
24424131,40.4075177
24424133,4.139247501
24424135,20.62004254
24424137,17.19643237
24424139,2.515465086
24424141,63.66970885
24424143,14.85806668
24424145,3.297178236
24424147,18.56447673
24424149,9.810223056
24424151,12.14208963
24424153,3.825660666
24424155,13.52024784
24424157,19.50150302
24424159,2.909925202
24424161,11.78060341
24424163,3.787603217
24424165,37.34326199
24424167,6.863780419
24424169,19.04300391
24424171,90.47693634
24424173,50.59717609
24424175,2.699776288
24424177,6.179804283
24424179,35.12377457
24424181,135.9871216
24424183,8.185704702
24424185,41.73329926
24424187,8.656400077
24424191,22.92451177
24424195,5.026913166
24424197,112.0774994
24424199,17.0110733
24424201,0.861913443
24424203,19.22685431
24424205,4.053049896
24424207,8.936172531
24424209,11.23076298
24424211,20.60962661
24424213,9.433152166
24424215,2.653305524
24424217,0.224163667
24424219,3.77421065
24424221,14.16836849
24424223,13.04807575
24424225,66.11169639
24424227,10.61652754
24424229,82.66452567
24424231,11.64367036
24424233,14.57085024
24424235,256.7193604
24424237,11.33639956
24424239,8.316215963
24424241,11.41646201
24424243,2.461993922
24424245,17.97707959
24424247,3.840593042
24424249,6.077587834
24424251,32.78530119
24424253,13.34678782
24424255,5.542979411
24424257,9.463356434
24424259,2.355945006
24424261,4.496085417
24424263,20.7477742
24424265,13.58201392
24424267,26.51024531
24424269,16.75681038
24424271,11.73229969
24424273,18.11140843
24424275,118.3406372
24424277,10.25896431
24424279,7.801863436
24424281,9.423260742
24424283,18.45189083
24424285,6.915868759
24424287,1.425058475
24424289,18.80403619
24424291,15.94508138
24424293,6.303179944
24424295,10.60311776
24424297,11.60428551
24424299,10.62015764
24424301,25.05561411
24424303,9.7937425
24424305,2.785901481
24424307,48.05433142
24424309,10.94117179
24424311,38.30393359
24424313,12.87063514
24424315,11.36693831
24424317,1.820290752
24424319,11.85656106
24424321,11.29141356
24424323,45.17928491
24424325,21.68608138
24424327,12.70684168
24424329,25.5628516
24424331,7.92636741
24424335,42.27891234
24424337,3.460870377
24424339,18.19158953
24424341,13.53869858
24424343,15.09758424
24424347,2.998508628
24424349,7.686967496
24424353,1.194726521
24424355,6.27724378
24424357,13.0463609
24424359,12.5304315
24424361,8.20364904
24424363,16.07217295
24424365,2.135612581
24424369,48.80207048
24424371,17.58595057
24424373,0.76661465
24424375,26.94762958
24424377,1.149768598
24424379,29.55404173
24424381,17.18727169
24424383,121.083714
24424389,15.02334925
24424391,5.807732567
24424395,4.122555336
24424397,15.44606802
24424399,21.07669701
24424401,10.42866626
24424403,26.41612424
24424405,0.641249038
24424407,3.569045887
24424409,24.88756509
24424411,12.66495719
24424413,0.172019964
24424415,11.71131803
24424417,29.39434593
24424419,11.6405421
24424421,2.124689037
24424425,10.03233491
24424427,9.974939513
24424429,1.309717277
24424431,11.57686867
24424433,1.076762119
24424435,2.586994395
24424437,1.800367513
24424439,90.30180359
24424441,38.05742818
24424443,7.436238815
24424447,15.50501153
24424449,3.285381482
24424453,18.4911576
24424455,13.99096282
24424459,24.54120827
24424461,11.0043726
24424463,18.41654903
24424465,8.839579894
24424467,15.62115767
24424469,9.864944864
24424471,517.631594
24424473,4.921388504
24424475,10.35304802
24424477,3.393330254
24424479,16.84419667
24424481,8.695815175
24424483,35.06509637
24424485,4.747549489
24424487,14.64496958
24424489,0.095735303
24424491,15.01668213
24424493,4.461537243
24424495,46.2900086
24424501,15.01776674
24424503,10.2915579
24424505,26.21240329
24424507,10.98347745
24424509,7.671285523
24424511,19.9934679
24424513,23.45221901
24424515,17.49205211
24424519,6.466697479
24424521,13.88982077
24424523,0.93318619
24424525,1.269651903
24424527,9.170291445
24424529,19.61914394
24424531,16.03310975
24424533,7.508456565
24424535,1.369394341
24424537,2.188578358
24424539,5.645272588
24424541,1.741123726
24424543,27.67572307
24424545,1.568371767
24424547,4.879405699
24424549,1.096708392
24424551,1.169808427
24424555,30.48921515
24424557,12.56199428
24424559,1.319088879
24424561,122.5451584
24424565,85.12870579
24424567,1.130151551
24424569,0.001351517
24424571,16.99734469
24424573,3.06428456
24424575,1.455083309
24424577,1.948731606
24424579,5.540022238
24424581,1.892874672
24424583,18.99953224
24424585,4.482873431
24424587,14.89965669
24424589,13.65353696
24424591,0.96137204
24424593,9.092133651
24424595,11.88770523
24424597,2.127939456
24424599,1.746668241
24424603,5.489637488
24424605,18.83347138
24424607,2.545368917
24424609,8.328639677
24424611,11.02817962
24424613,0.445814736
24424615,8.559128572
24424617,1.003728834
24424619,8.767564093
24424621,4.633987864
24424623,0.721320671
24424625,6.809288906
24424627,57.28087997
24424629,22.45593643
24424631,7.451279855
24424633,18.4419804
24424635,26.44202692
24424637,9.536199069
24424639,28.71341193
24424641,15.74726545
24424643,8.290870679
24424645,52.8397959
24424647,1.77686474
24424649,0.68670831
24424651,6.87603096
24424653,59.02247163
24424655,24.80229244
24424657,0.839491153
24424659,0.6302275
24424661,10.56840167
24424663,8.752790059
24424665,15.02370504
24424667,0.524718332
24424669,0.608412382
24424671,0.841425213
24424673,20.9335395
24424675,13.14460628
24424677,26.90118289
24424679,1.324855575
24424681,0.802874361
24424683,34.50995959
24424685,10.61997603
24424691,27.54210997
24424695,3.514846897
24424697,19.18151737
24424699,0.158272591
24424701,0.196547562
24424703,1.070280997
24424705,3.670377047
24424707,0.027482101
24424709,12.20453879
24424711,11.78839619
24424713,1.231326811
24424715,12.38517398
24424717,4.808472923
24424721,7.523211305
24424723,0.605315638
24424725,3.151184907
24424727,0.769973586
24424729,0.52757425
24424731,33.96802139
24424733,15.54713226
24424735,13.62181022
24424737,0.375562878
24424739,0.355555502
24424741,0.345930859
24424745,14.4776982
24424747,4.359732338
24424749,8.781310916
24424751,14.04362016
24424753,2.773946686
24424755,16.33332273
24424757,4.262873742
24424759,0.827532876
24424761,3.93740849
24424763,6.973127
24424765,7.373359592
24424767,11.48224699
24424769,13.26208885
24424771,33.2978582
24424773,2.622657744
24424775,0.940597661
24424777,3.952017964
24424779,3.096503699
24424781,1.001728882
24424783,2.172310871
24424785,2.074251791
24424787,3.627244874
24424789,6.629201551
24424791,6.426660859
24424793,2.631268455
24424795,112.5969943
24424799,7.752086013
24424801,9.000088711
24424803,8.679553932
24424805,2.695506727
24424807,10.29586178
24424809,31.92664038
24424811,4.931560828
24424813,49.46745819
24424815,4.596527944
24424817,119.5927505
24424819,18.8997643
24424821,10.84287923
24424823,2.396282254
24424825,202.1216888
24424827,82.86609445
24424829,4.627952558
24424831,102.5175502
24424833,13.25763786
24424835,26.72062208
24424837,13.18918224
24424839,1.442446511
24424843,1.851705467
24424845,0.001235838
24424847,0.000747806
24424849,7.442877486
24424851,1.322168016
24424855,1.123666763
24424859,1.448352489
24424861,0.868421274
24424863,1.054489942
24424865,0.396589442
24424869,47.75403564
24424871,4.839700037
24424875,0.839774238
24424877,1.001619731
24424879,4.524505521
24424881,153.1094208
24424883,2.45701944
24424885,33.02615738
24424887,6.289483055
24424889,6.269674566
24424891,53.26965332
24424895,24.6632417
24424897,32.27888678
24424899,0.67278089
24424901,0.436625016
24424903,0.154892619
24424905,0.024550633
24424907,11.01860804
24424909,0.47315597
24424911,2.45000625
24424913,0.514201282
24424915,6.89791658
24424917,8.282262399
24424919,130.6101227
24424921,8.850404028
24424923,12.20267321
24424925,5.273109656
24424927,5.605954712
24424929,8.447710138
24424931,0.720626256
24424935,5.741772489
24424937,3.196577776
24424939,0.214296953
24424941,3.094415125
24424943,0.806898288
24424945,2.002064384
24424947,2.677813723
24424951,6.487172866
24424955,13.06507433
24424959,5.315483424
24424961,4.229769074
24424963,5.007800176
24424965,5.837737508
24424969,2.283297661
24424971,3.713639639
24424973,8.185202206
24424975,0.337216014
24424977,1.647967276
24424979,1.002359495
24424981,1.018329179
24424983,4.507490882
24424985,1.733183593
24424987,0.890800972
24424989,0.000580779
24424991,2.603883143
24424993,0.276304258
24424995,0.366400946
24424997,0.869903999
24424999,13.15863569
24425001,0.180917369
24425003,0.502770312
24425005,1.546993021
24425007,2.074449781
24425011,0.611764452
24425013,1.810309292
24425017,0.215925737
24425019,8.357145805
24425021,0.307671189
24425023,0.135408819
24425025,0.602932839
24425027,1.406330828
24425029,14.93813818
24425031,9.415196042
24425037,3.535561988
24425041,0.281915944
24425043,0.135650499
24425045,3.181266266
24425047,0.470934964
24425049,7.87241505
24425051,1.981811062
24425053,0.007229585
24425055,2.089022787
24425059,8.157868712
24425063,1.967181996
24425065,0.202848554
24425067,0
24425069,0
24425071,12.07807518
24425073,0.993541456
24425079,0.006857358
24425083,0.005386544
24425087,0.298484086
24425089,0.002136366
24425091,2.370181178
24425093,14.38874156
24425097,18.2401694
24425101,0.005420019
24425103,0.974718079
24425105,1.767830632
24425107,0.00631762
24425109,0.12728908
24425111,1.379910766
24425113,17.89888291
24425115,5.528981134
24425119,5.567802114
24425121,127.8298038
24425123,14.83602759
24425125,8.201371129
24425127,7.431683369
24425129,5.209347507
24425131,8.76695047
24425133,104.9896698
24425133,104.9896698
24425135,8.114356057
24425137,105.5732422
24425139,23.75872353
24425141,75.06340027
24425143,16.66836105
24425145,0.385352392
24425147,3.593427671
24425149,48.27292633
24425151,74.60475922
24425153,0.932146865
24425155,0.747386496
24425157,15.55891323
24425159,0.527795373
24425161,18.88388634
24425163,5.179509598
24425165,7.38699523
24425167,16.70581435
24425169,1.520407194
24425171,11.78721639
24425173,12.95907961
24425175,3.85647764
24425177,28.36128504
24425179,8.946037084
24425181,9.759493416
24425183,8.600588156
24425185,11.31760466
24425187,9.177824958
24425189,6.24223559
24425191,24.62531892
24425193,1.426997823
24425195,15.06294094
24425197,1.293516123
24425199,8.519130413
24425201,23.84176654
24425203,6.949437385
24425205,13.06477116
24425207,1.094694917
24425209,5.193902025
24425211,80.7118861
24425213,6.72723512
24425215,3.871002408
24425217,39.63937745
24425219,6.09226594
24425221,12.70616168
24425223,20.27776665
24425225,11.74846163
24425227,10.33024252
24425229,3.276818338
24425231,39.95545197
24425233,15.05842686
24425235,8.300696384
24425237,9.691312044
24425239,4.093603293
24425241,9.591883345
24425243,5.426186129
24425245,9.358664116
24425247,6.798890715
24425249,8.906783783
24425251,5.349955111
24425253,5.234799438
24425255,12.77708438
24425257,9.013268461
24425259,9.255641855
24425261,6.450299636
24425263,10.24594627
24425265,13.22146715
24425267,8.23748678
24425269,4.89894326
24425271,13.61080352
24425273,8.340443343
24425275,19.72204535
24425277,8.260840414
24425279,6.765233159
24425281,6.377768478
24425283,8.649354793
24425285,4.002378621
24425287,9.920040498
24425289,22.51270272
24425291,7.61384711
24425293,4.837468024
24425295,7.5317349
24425297,5.935178192
24425299,141.8552668
24425301,6.545574688
24425303,12.3945072
24425305,34.81761771
24425307,24.89872835
24425309,32.01582048
24425311,0.041809658
24425313,4.49600651
24425315,7.550600275
24425317,5.356027718
24425319,8.053261128
24425321,8.068279191
24425323,10.54523361
24425325,15.25312954
24425327,5.390027286
24425329,7.331353234
24425331,4.785196904
24425333,10.69070625
24425335,9.504554749
24425337,17.71706581
24425339,15.65058136
24425341,20.9848156
24425343,16.60843849
24425345,62.35301208
24425347,46.45652771
24425349,42.00144196
24425351,48.54917908
24425353,45.82456207
24425355,65.42475891
24425357,104.9045334
24425359,5.581853904
24425361,38.97055586
24425367,102.8750153
24425369,103.2881927
24425371,228.0187836
24425373,2.255274116
24425375,37.35862732
24425377,92.3698349
24425379,14.35894459
24425381,11.69993591
24425383,13.99589348
24425385,6.982457572
24425387,76.82022095
24425389,11.15145206
24425391,125.1130676
24425393,18.94722557
24425395,111.1230545
24425415,95.77266693
24425415,95.77266693
24425417,132.0447998
24425419,92.10184479
24425419,92.10184479
24425515,57.31277827
24425517,48.37184824
24425517,48.37184824
24425519,77.1660614
24425525,212.4573975
24425527,98.82788849
24425527,98.82788849
24425529,121.3154984
24425529,121.3154984
24425531,24.69349842
24425531,24.69349842
24425533,115.5419371
24425535,102.5121384
24425535,102.5121384
24425537,72.30334473
24425539,109.4173355
24425541,52.17406772
24425541,52.17406772
24425543,95.49004364
24425545,58.24699484
24425545,58.24699484
24425547,65.6873422
24425549,3.318279451
24425553,87.63869476
24425553,87.63869476
24425567,50.8363266
24425567,50.8363266
24425571,59.37466612
24425573,66.8864217
24425575,49.90785412
24425575,49.90785412
24425577,88.11174786
24425579,63.97009114
24425585,211.7644043
24425585,211.7644043
24425677,170.8594208
24425693,0.092381647
25006775,0.007802647
25006779,24.51943016
25006781,24.5528183
25006783,28.39411736
25006787,46.13290704
25006789,3.476640748
25006791,29.36136627
25006793,48.82942963
25006795,21.93124962
25006797,31.48007965
25006799,23.81362534
25006801,35.15313721
25006803,23.48990159
25006807,44.41922722
25006811,13.29516987
25006813,37.77259827
25006815,0.200516817
25006817,3.397660855
25006819,6.688561448
25006821,37.98476028
25006823,56.34814453
25006825,16.75399399
25006827,15.53754997
25006829,12.87534209
25006831,0.03911105
25007310,22.86956215
25007312,25.29164124
25007314,0.108718126
25007316,10.01881027
25007318,44.859478
25007320,16.77226639
25007322,34.17695618
25007324,26.89999962
25007326,34.21631241
25007328,30.87347031
25007330,27.21585655
25007332,35.15314102
25007336,18.37769699
25007338,33.28427124
25007340,9.966278076
25007342,0.013898783
25007344,10.21653557
25007346,33.75403134
25007348,13.05226612
25007532,0
947030031,1.215310454
947030032,0.433952779
947030033,3.09722352
947030034,0.005688639
947030035,98.08312225
947030036,0.276516974
947030037,0.635701716
947030038,0.357886016
947030039,0.33064574
947030040,0.507162094
947030041,0.389699697
947030042,96.65908051
947030043,0.396119922
947030044,0.305844843
947030045,0.095887087
947030046,0.137087539
947030047,0.067992918
947030048,0.011873106
947030049,0.214615181
947030050,0.237246633
947030051,0.34686026
947030052,11.62891579
947030053,0.694197536
947030054,0
947030055,102.3150558
947030056,0.501334906
947030057,0.517919421
947030058,0.352931798
947030059,0.27510345
947030060,98.39299774
947030061,1.21544683
947030062,0.202259585
947030063,0.569360316
947030064,0.471331477
947030065,0.468382239
947030066,0.142627046
947030067,0.553190172
947030068,0.278591037
947030069,0.318655431
947030070,0.700166523
947030071,4.491305828
947030072,3.055805683
947030073,4.346410751
947030074,3.507756472
947030075,2.944440603
947030076,1.494488239
947030077,1.13958168
947030078,0.268122524
947030079,0.236359999
947030080,0.259852588
947030081,91.91641235
947030082,0
947030083,0.543549776
947030084,0.209522098
947030085,0.123149499
947030086,0.104591519
947030087,0.789003015
947030088,0.711817861
947030089,3.280408382
947030090,0.738336742
947030091,0.607042551
947030092,0.447765559
947030093,0.374301672
947030094,0.387388647
947030095,0.469897389
947030096,0.383786201
947030097,0.273435354
947030098,0.469897389
947030099,0.673341572
947030100,0.672571838
947030101,0.031507656
947030102,1.163593292
947030103,4.79407692
947030104,4.416911602
947030105,4.488337517
947030106,4.903590679
947030107,5.64374876
947030108,23.72601509
947030109,10.8499279
947030110,8.892849922
947030111,4.605629444
947030112,35.24032593
947030113,35.48801804
947030114,47.49255753
947030115,2.266426802
947030116,2.973432779
947030117,2.014546156
947030118,2.925948143
947030119,2.86907506
947030120,3.06540823
947030121,0.049180944
947030122,0.302477181
947030123,0.042074852
947030124,0.253689438
947030125,0.646273077
947030126,0.420221508
947030127,0.066225469
947030128,0.336003661
947030129,0.114274882
947030130,0.30043906
947030131,0.421330929
947030132,0.786689579
947030133,0.330666244
947030134,0.114125744
947030135,0.078058705
947030136,0.232309192
947030137,0.7598598
947030138,3.203715563
947030139,1.184742212
947030140,1.191051364
947030141,0.248087317
947030142,0
947030143,0.101681523
947030144,0.186903864
947030155,0.191265881
947030157,0.167020068
947030162,0.404888749
947030163,1.063770175
947030164,0.023120021
947030165,0.526089907
947030166,0
947030167,0.441649258
947030168,19.41996193
947030169,14.27092934
947030170,180.301178
947030171,210.2615814
947030172,162.3794708
947030173,187.4626465
947030174,6.304528236
947030175,11.32619476
947030176,2.774773598
947030177,1.280263424
947030178,2.652841806
947030179,8.072079659
947030180,0.359798938
947030181,4.873882771
947030182,9.869348526
947030183,11.0150404
947030184,0
947030185,0.331338197
947030187,0.500656605
947030192,0
947030193,0.32255125
947030194,199.331604
947030195,190.6402435
947030196,208.772049
947030197,448.1708069
947030198,4.160573006
947030199,2.393843174
947030200,206.339325
947030205,99.48698425
947030206,0
