COMID,totco2g_day_fill
23809518,5978452.019
23809520,6192909.945
23809522,3191010.164
23809524,2604450.6
23809526,2363517.082
23809528,398023.9332
23809530,207000.7886
23809532,197460.3083
23809534,633665.75
23809536,464993.9504
23809538,857296.1992
23809540,575750.7013
23809542,535335.6893
23809544,347223.7352
23809546,189539.1682
23809548,1308076.384
23809550,1208121.559
23809552,887877.554
23809554,558187.1153
23809556,463108.357
23809558,483450.8638
23809560,190134.6013
23809562,65452.53329
23809564,1638556.25
23809566,2901546.904
23809568,2757030.904
23809570,964847.589
23809572,299891.3425
23809574,284773.0356
23809576,351255.0411
23809578,803719.5616
23809580,1052943.288
23809582,7318.607342
23809584,3899.799945
23809586,43519.82137
23809588,6853.921644
23809590,244628.9375
23809592,1139.627145
23809594,7413.781644
23809596,1840746.904
23809598,1717648.603
23809600,781728.6575
23809602,397586.5151
23809604,247424.8438
23809606,151502.0466
23809608,327655.25
23809610,475222.3101
23809612,218899.5131
23809614,234046.7298
23809616,111262.1872
23809618,235492.3315
23809620,143058.6019
23809622,155350.0623
23809624,93718.5509
23809626,71011.02025
23809628,108821.3813
23809630,56979.72395
23809632,33295.5302
23809634,6735.645984
23809636,76745.72405
23809638,1037.777136
23809640,22483.92654
23809642,154094.9901
23809644,118103.4927
23809646,354040.7211
23809648,189069.606
23809650,293059.2879
23809652,3344.272302
23809654,53086.72019
23809656,127373.5764
23809658,92186.86878
23809660,43004.29392
23809662,335252.3836
23809664,2635.131452
23809666,180788.718
23809668,5284.634066
23809670,213387.8592
23809672,133228.6767
23809674,106180.9843
23809676,446493.5806
23809678,265485.9013
23809680,167016.5609
23809682,109793.4301
23809684,149059.4931
23809686,71740.05495
23809688,389161.8082
23809690,395803.7244
23809692,201867.1133
23809694,194452.2656
23809696,255741.6059
23809698,211285.2183
23809700,107753.1323
23809702,99967.79268
23809704,10503.34609
23809706,2698.716241
23809708,427412.5319
23809710,631395.2086
23809712,311180.0083
23809714,157500.9428
23809716,168753.8066
23809718,126159.5484
23809720,540577.3151
23809722,280265.663
23809724,48073.12192
23809726,81405.57813
23809728,106887.8712
23809730,24309.27945
23809732,1015509.45
23809734,742225.2345
23809736,436066.3366
23809738,394630.7001
23809740,423282.6575
23809742,151371.7345
23809744,48238.32107
23809746,202101.5933
23809748,116668.1018
23809750,127093.5939
23809752,5353.419922
23809754,208032.3995
23809756,177114.8938
23809758,93280.81718
23809760,63070.66211
23809762,494365.5666
23809764,449565.7432
23809766,302627.5122
23809768,257988.9731
23809770,163973.0463
23809772,89313.30759
23809774,28176.51884
23809776,3484504.491
23809778,114.4457014
23809780,21181.05205
23809782,1009.366027
23809784,29469.04932
23809786,21814.61671
23809788,5991.421644
23809790,3737.658904
23809792,2817.940274
23809794,1320.074466
23809798,17280.90411
23809800,19556.43041
23809802,533.7430027
23809804,21053.15342
23809806,3208.982466
23809808,16743.41589
23809810,964.533863
23809812,368226.25
23809814,567.8009589
23809816,48275.20274
23809818,8.638947123
23809820,72531.60938
23809822,76995.34521
23809824,138033.3616
23809828,22044.17425
23809830,17660.21918
23809832,9098.15589
23809834,79179.73151
23809836,121332.1644
23809838,0
23809840,23821.75315
23809842,4143.045205
23809844,59586.16438
23809846,27436.32411
23809850,68537.58082
23809852,17079.08055
23809854,200169.6164
23809856,151709.1945
23809858,43353.3337
23809860,40716.72822
23809862,91327.34795
23809864,3889.592877
23809866,4.870241096
23809868,8260883.227
23809870,233.8295342
23809872,7507.866575
23809874,47257.45479
23809876,16038.76274
23809878,30581.94411
23809880,15283.43507
23809882,41741.32603
23809884,43851.10938
23809886,39760.20822
23809888,137657.137
23809890,42620.21827
23809892,20459.86546
23809894,34244.67534
23809896,24026.09507
23809898,27406.43914
23809900,114576.7068
23809902,59342.12877
23809904,47089.96438
23809906,72804.38227
23809908,53607.83836
23809910,138612.7479
23809912,42827.10411
23809914,345422.8125
23809916,30904.77534
23809918,11024.67616
23809920,33397.50945
23809922,52158.69863
23809924,61473.42181
23809926,131830.6027
23809928,18913.68411
23809930,287339.5625
23809932,7152.059966
23809934,165553.9315
23809936,99874.56879
23809938,20843.87901
23809940,45286.12503
23809942,32779.26603
23809944,77066.6986
23809946,101654.3073
23809948,247708.4844
23809950,771120.9409
23809952,89723.53068
23809954,957225.5745
23809956,749671
23809958,830879.2315
23809960,72398.48795
23809962,29801.92281
23809964,189703.7338
23809966,245.3558079
23809968,293240.5299
23809970,1018721.247
23809972,61.24064268
23809974,43.41775862
23809976,29167.28114
23809978,128591.4609
23809980,491667.2052
23809982,240648.9486
23809984,76068.88521
23809986,87094.62871
23809988,11968.01827
23809990,101152.4416
23809992,27823.70582
23809994,51734.74858
23809996,134045.9293
23809998,105774.8595
23810000,56287.446
23810002,0
23810004,98202.24304
23810006,40959.27082
23810008,32307.17096
23810010,35317.19652
23810012,321515.4658
23810014,41501.79258
23810016,23811.13876
23810018,102138.1264
23810020,27848.39501
23810022,72120.66855
23810024,24692.54589
23810026,0
23810028,44066.56948
23810030,74515.48126
23810032,15807.75874
23810034,36375.85373
23810036,242264.5313
23810038,9584.187223
23810040,25346.6249
23810042,30345.95712
23810044,80685.11548
23810046,19116.71145
23810048,57841.88071
23810050,64785.02602
23810052,99570.49792
23810054,0
23810056,32262.75237
23810058,40928.95027
23810060,5661.678323
23810062,44375.78366
23810064,1762.589129
23810066,736.9345332
23810068,23833.57204
23810070,21258.14227
23810072,23989.29838
23810074,51913.02288
23810076,192266.6454
23810078,4933.220827
23810080,76155.37644
23810082,10639.42037
23810084,38788.49821
23810086,0
23810088,51851.592
23810090,106004.2376
23810092,57611.39359
23810094,4613.000192
23810096,28372.18677
23810098,0
23810100,32861.97353
23810102,0
23810104,949.330546
23810106,821963.5
23810108,51134.75664
23810110,0
23810112,0
23810114,27240.40716
23810116,0
23810118,108452.894
23810120,14831.45984
23810122,48393.12082
23810124,54607.24652
23810126,105537.4113
23810128,61584.75805
23810130,52980.21674
23810132,25457.05899
23810134,20398.75682
23810136,50070.46759
23810138,28136.34525
23810140,55252.62452
23810142,27300.2381
23810144,38116.33705
23810146,69286.54866
23810148,44344.88441
23810150,29244.93535
23810152,6072.241143
23810154,22941.8457
23810156,194598.3123
23810158,251432.2381
23810160,126455.9688
23810162,16473.64012
23810164,15363.01999
23810166,36460.24981
23810168,99106.98485
23810170,34425.82126
23810172,54831.02345
23810174,67608.30247
23810176,14015.10147
23810178,56219.32332
23810180,51170.67921
23810182,1666.678137
23810184,56493.24255
23810186,0
23810188,47751.69875
23810190,43788.89488
23810192,20217.97266
23810194,52763.71635
23810196,17329.67925
23810198,25643.53181
23810200,851117
23810202,35210.20633
23810204,31975.72504
23810206,9194.240145
23810208,29760.55381
23810210,75920.10707
23810212,36769.47164
23810214,44370.2569
23810216,12597.32669
23810218,16709.37473
23810220,18311.77858
23810222,65025.91377
23810224,20741.7367
23810226,19330.96022
23810228,18909.81215
23810230,13874.98589
23810232,16529.37341
23810234,14407.76452
23810236,64400.39589
23810238,13951.9558
23810240,16701.68319
23810242,33365.10635
23810244,37300.81496
23810246,26818.75715
23810248,38818.70075
23810250,25224.49202
23810252,18939.17773
23810254,19123.87244
23810256,31470.76953
23810258,12339.30933
23810260,46526.37444
23810262,13407.73166
23810264,62877.08796
23810266,63306.7634
23810268,1824.819132
23810270,20039.78671
23810272,29290.87241
23810274,26441.54334
23810276,30450.68182
23810278,33824.29472
23810280,54949.03381
23810282,18056.15974
23810284,37697.79444
23810286,38122.69191
23810288,23775.94759
23810290,12359.98325
23810292,21387.90087
23810294,15942.22668
23810296,36870.31041
23810298,31745.75957
23810300,22719.081
23810302,9812.40781
23810304,18049.16176
23810306,29637.65542
23810308,1961.146441
23810310,27239.40413
23810312,33717.38375
23810314,47541.26367
23810316,38624.97912
23810318,30484.43623
23810320,58675.50863
23810322,19343.18622
23810324,60520.7211
23810326,55451.81893
23810328,19576.92189
23810330,77403.87049
23810332,33481.19474
23810334,31669.71603
23810336,188582.4118
23810338,27184.43573
23810340,58830.97068
23810342,11079.74375
23810344,111665.6824
23810346,31427.67928
23810348,9037.777603
23810350,13620.33146
23810352,45225.05852
23810354,36710.68718
23810356,615.1694056
23810358,4771.950186
23810360,59310.62753
23810362,16032.26848
23810364,63095.24869
23810366,94641.56827
23810368,92516.62019
23810370,42278.43757
23810372,30279.81612
23810374,77919.16611
23810376,65620.58959
23810378,24292.99405
23810380,216348.4375
23810382,1094.526616
23810384,11142.58634
23810386,48204.54953
23810388,87583.77929
23810390,21396.30505
23810392,30045.82323
23810394,29287.14271
23810396,25442.53323
23810398,34073.87737
23810400,32934.37652
23810402,230768.2693
23810404,131500.425
23810406,4399.840029
23810408,10613.08342
23810410,49227.31093
23810412,22422.38099
23810414,227560.3381
23810416,42962.67969
23810418,74095.66619
23810420,21040.26953
23810422,6302.290381
23810424,20453.7258
23810426,54741.57813
23810428,15772.24573
23810430,33000.40002
23810432,31962.48559
23810434,21783.20508
23810436,35677.16406
23810438,36879.92326
23810440,87855.76668
23810442,46960.488
23810444,47647.17649
23810446,0
23810448,29078.81597
23810452,41630.39178
23810454,118178.1099
23810456,33568.47923
23810458,66925.42405
23810460,18545.72882
23810462,44862.28821
23810468,115021.5945
23810470,139303.7918
23810472,97197.3125
23810474,35266.6034
23810476,449617.3856
23810478,535486.9644
23810480,204105.8729
23810482,135000.4855
23810484,211520.3213
23810486,244778.7214
23810488,151436.9803
23810490,69556.87397
23810492,69364.57521
23810494,177231.3907
23810496,99937.34844
23810498,105826.8242
23810500,34706.24676
23810502,331614.1578
23810504,230333.9519
23810506,66122.18965
23810508,13353.01479
23810510,77580.30411
23810512,210076.7507
23810514,182267.9918
23810516,205512.1973
23810518,98488.74247
23810520,2247.937644
23810522,79388.17808
23810524,4430.214247
23810526,6102.384329
23810528,6426.864658
23810530,29627.9926
23810532,209226.8466
23810534,99946.20641
23810536,36581.23997
23810538,72115.31038
23810540,127633.5438
23810542,49335.40174
23810544,28654.40382
23810546,15383.14075
23810548,74115.39072
23810550,103081.9948
23810552,16769.03404
23810554,165580.5462
23810556,105630.9878
23810558,56248.7714
23810560,105703.3253
23810562,42711.68975
23810564,21451.69512
23810566,126322.2263
23810568,11087.76367
23810570,21638.35029
23810572,93536.98134
23810574,399719.4302
23810576,622113.9805
23810578,169632.9345
23810580,124715.7161
23810582,4382.211676
23810584,107563.1436
23810586,63630.45567
23810588,1509109.283
23810594,54951.54773
23810596,57567.16184
23810598,14277.22376
23810600,79369.90052
23810602,44159.77742
23810604,22688.0915
23810606,40324.02485
23810608,84667.90003
23810610,112368.7479
23810612,195832.4384
23810614,62457.41416
23810616,36388.29805
23810618,39356.57087
23810620,17036.83338
23810622,18685.70201
23810624,32073.9101
23810626,275620.7753
23810628,38894.66466
23810630,58525.04301
23810632,123725.0712
23810634,656249.8274
23810636,428083.5041
23810638,23458.75475
23810640,43631.82822
23810642,77106.4809
23810644,55264.0883
23810646,175731.0761
23810648,62339.43526
23810650,25090.98427
23810652,88062.98877
23810654,11685.75723
23810656,24633.78898
23810658,57500.36622
23810660,44766.80491
23810662,19631.20261
23810664,91056.93039
23810666,73519.82466
23810668,234502.0685
23810670,18487.83658
23810672,46921.2937
23810674,77855.17956
23810676,28775.70944
23810678,43458.11526
23810680,93602.55329
23810684,470172.7693
23810686,406065.5556
23810688,197430.4028
23810690,46723.15003
23810692,33199.71625
23810694,83061.8412
23810696,93955.90003
23810700,6849.592773
23810702,21474.78349
23810704,165281.7463
23810706,124084.0627
23810708,9511.732258
23810710,90875.11973
23810712,526769.6925
23810714,476310.4484
23810716,139305.5555
23810718,72511.9257
23810720,75489.41827
23810722,31249.50693
23810724,85725.61044
23810726,36711.55666
23810728,41452.55776
23810730,98162.81096
23810732,137352.1982
23810734,316929.5342
23810776,57438.92744
23810778,17429.14446
23810780,33516.7038
23810782,119015.591
23810786,118793.3791
23810788,121008.3906
23810790,44795.26937
23810792,27369.7108
23810794,15376.25539
23810796,303944.7188
23810806,161505.3438
23810810,13192.6543
23810812,38971.71255
23810814,19754.96484
23810820,0
23810836,28614.0293
23810838,508.2875014
23810840,164081.7656
23810842,178107.7344
23810846,42719.46035
23810852,1624.740057
23810856,82112.93792
23810860,40221.26189
23810864,8462.117536
23810868,7290.686174
23810872,2315.675391
23814908,1351193.75
23814910,253371.7053
23814912,1385133.875
23814914,2489691.75
23814916,878040.625
23814918,1482332.877
23814920,1107018.058
23814922,35208.51682
23814924,60014.18014
23814926,51773.56496
23814928,5264.143419
23814930,178458.2184
23814932,19600.37469
23814934,92148.58852
23814936,110338.9607
23814938,1871476.125
23814940,2651322.75
23814942,1771782.875
23814944,371896.625
23814946,1892028
23814948,1139734.375
23814950,1935625.875
23814952,44839.58594
23814954,933939.5
23814956,97216.27344
23814958,45444.79688
23814960,45444.79688
23814962,375233.5938
23814964,377101.9496
23814966,1188993.6
23814968,600858.5942
23814970,360006.3781
23814972,321518.7592
23814974,400790.7231
23814976,43988.65625
23814978,24594.99997
23814980,27112.23165
23814982,71.95187347
23814984,25048.85037
23814986,775224.0411
23814988,43519.45775
23814990,297866.6219
23814992,737418.134
23814994,155229.8438
23814996,514313.0778
23814998,286807.0433
23815000,106237.1873
23815002,87129.64809
23815004,72996.01757
23815006,85008.36072
23815008,34476.37422
23815010,8863740
23815012,2024915.375
23815014,20076782
23815016,2211011
23815018,3643381.25
23815020,1968569.75
23815022,15419941
23815024,4375193.5
23815026,6890232
23815028,7886622
23815030,2292114.75
23815032,9655394
23815034,4640847.5
23815036,8592526
23815038,46897863.72
23815040,1124174.206
23815042,287096.0085
23815044,494617.875
23815046,183906.3375
23815048,64345.87853
23815050,67483.06763
23815052,122136.0205
23815054,57082.96601
23815056,35726947.07
23815058,143322.5207
23815060,1259964.875
23815062,1681398.904
23815066,29926.55342
23815068,107729.5151
23815070,570148.1096
23815072,734460.3863
23815074,147294.0123
23815076,28640.37781
23815078,191304.5342
23815080,75968.97534
23815082,532739.25
23815084,263742.8438
23815086,697136.75
23815088,262489.1563
23815090,385295.375
23815092,2016557.5
23815094,1162251.75
23815096,523283.0313
23815098,484120.4063
23815100,33770.26172
23815104,149817
23815106,255050.7945
23815108,200226.0156
23815110,103.3273372
23815112,86220.51699
23815114,223822.7589
23815116,215324.25
23815118,314873.6563
23815120,87881.4375
23815122,91733.88281
23815124,408514.4375
23815126,1612534.5
23815128,270254.2356
23815130,152495.0548
23815132,3414.576986
23815134,49610.33984
23815136,261280.5469
23815138,309572.7123
23815140,12505.48685
23815142,191616.1644
23815144,137437.0767
23815146,61587.28013
23815148,11721.89064
23815150,1226.535767
23815152,13759.84687
23815154,35964.77918
23815156,16327.05576
23815158,32225.24856
23815160,2315.053277
23815162,5409.768617
23815164,22886.04112
23815166,23501.67123
23815168,1891.450907
23815170,26877.90493
23815172,18668.41644
23815174,6431.626027
23815176,32292.371
23815178,9471
23815180,11780.28247
23815182,706.8666575
23815184,27644.51699
23815186,55842.9239
23815188,44447.87236
23815190,1964.314685
